case_id,seg_path_pulled,failed_pulled,failure_reason_pulled,voxel_volume_mm3_pulled,mask_voxel_count_pulled,volume_mm3_pulled,connected_component_count_pulled,largest_component_voxel_count_pulled,largest_component_fraction_pulled,component_volume_fraction_largest_pulled,component_volume_fraction_second_largest_pulled,equivalent_sphere_diameter_mm_pulled,max_diameter_bbox_mm_pulled,bbox_volume_mm3_pulled,bbox_fill_fraction_pulled,principal_axis_length_major_mm_pulled,principal_axis_length_minor1_mm_pulled,principal_axis_length_minor2_mm_pulled,principal_axis_sign_aligned_pulled,flatness_pulled,aspect_ratio_major_to_minor2_pulled,elongation_legacy_major_to_minor2_pulled,elongation_pulled,secondary_axis_ratio_pulled,surface_area_mm2_pulled,sphericity_pulled,compactness_pulled,surface_to_volume_ratio_pulled,roughness_index_pulled,empty_mask_pulled,multiple_components_pulled,tiny_component_fraction_pulled,surface_area_failed_pulled,principal_axis_failed_pulled,voxel_spacing_mm_x_pulled,voxel_spacing_mm_y_pulled,voxel_spacing_mm_z_pulled,centroid_vox_x_pulled,centroid_vox_y_pulled,centroid_vox_z_pulled,centroid_mm_x_pulled,centroid_mm_y_pulled,centroid_mm_z_pulled,bounding_box_min_vox_x_pulled,bounding_box_min_vox_y_pulled,bounding_box_min_vox_z_pulled,bounding_box_max_vox_x_pulled,bounding_box_max_vox_y_pulled,bounding_box_max_vox_z_pulled,bounding_box_size_vox_x_pulled,bounding_box_size_vox_y_pulled,bounding_box_size_vox_z_pulled,bounding_box_size_mm_x_pulled,bounding_box_size_mm_y_pulled,bounding_box_size_mm_z_pulled,principal_axis_vector_vox_x_pulled,principal_axis_vector_vox_y_pulled,principal_axis_vector_vox_z_pulled,principal_axis_vector_mm_x_pulled,principal_axis_vector_mm_y_pulled,principal_axis_vector_mm_z_pulled,principal_axis_lengths_mm_x_pulled,principal_axis_lengths_mm_y_pulled,principal_axis_lengths_mm_z_pulled,seg_path_local,failed_local,failure_reason_local,voxel_volume_mm3_local,mask_voxel_count_local,volume_mm3_local,connected_component_count_local,largest_component_voxel_count_local,largest_component_fraction_local,component_volume_fraction_largest_local,component_volume_fraction_second_largest_local,equivalent_sphere_diameter_mm_local,max_diameter_bbox_mm_local,bbox_volume_mm3_local,bbox_fill_fraction_local,principal_axis_length_major_mm_local,principal_axis_length_minor1_mm_local,principal_axis_length_minor2_mm_local,principal_axis_sign_aligned_local,flatness_local,aspect_ratio_major_to_minor2_local,elongation_legacy_major_to_minor2_local,elongation_local,secondary_axis_ratio_local,surface_area_mm2_local,sphericity_local,compactness_local,surface_to_volume_ratio_local,roughness_index_local,empty_mask_local,multiple_components_local,tiny_component_fraction_local,surface_area_failed_local,principal_axis_failed_local,voxel_spacing_mm_x_local,voxel_spacing_mm_y_local,voxel_spacing_mm_z_local,centroid_vox_x_local,centroid_vox_y_local,centroid_vox_z_local,centroid_mm_x_local,centroid_mm_y_local,centroid_mm_z_local,bounding_box_min_vox_x_local,bounding_box_min_vox_y_local,bounding_box_min_vox_z_local,bounding_box_max_vox_x_local,bounding_box_max_vox_y_local,bounding_box_max_vox_z_local,bounding_box_size_vox_x_local,bounding_box_size_vox_y_local,bounding_box_size_vox_z_local,bounding_box_size_mm_x_local,bounding_box_size_mm_y_local,bounding_box_size_mm_z_local,principal_axis_vector_vox_x_local,principal_axis_vector_vox_y_local,principal_axis_vector_vox_z_local,principal_axis_vector_mm_x_local,principal_axis_vector_mm_y_local,principal_axis_vector_mm_z_local,principal_axis_lengths_mm_x_local,principal_axis_lengths_mm_y_local,principal_axis_lengths_mm_z_local
286_1_190,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/286_1_190_synthetic_lollipop.nii.gz,False,,1.0,1266,1266.0,1,1266,1.0,1.0,0.0,13.421828785025152,27.0,7803.0,0.1622452902729719,27.901124168239676,16.77048792513039,14.19221094484713,True,0.8963528968406691,2.7292209383548967,2.7292209383548967,2.446345094212621,0.408773072272479,951.2886962890624,0.5949232274914968,537.1178647570069,0.7514128722662421,1.680889153070247,False,False,False,False,False,1.0,1.0,1.0,48.39415481832543,48.42969984202212,48.28515007898894,48.39415481832543,48.42969984202212,48.28515007898894,41.0,41.0,30.0,57.0,57.0,56.0,17.0,17.0,27.0,17.0,17.0,27.0,0.1909001331210603,0.3370123755644146,0.92194348953219,0.1909001331210603,0.3370123755644146,0.92194348953219,29.20238729143792,11.937149570811874,10.699898597817572,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/286_1_190_synthetic_lollipop.nii.gz,False,,1.0,1304,1304.0,1,1304,1.0,1.0,0.0,13.55479612083867,18.0,2592.0,0.5030864197530864,17.881978013411683,11.376403320537849,11.371424437747155,False,0.9955443152177998,1.4906248013275316,1.4906248013275316,1.4839830470842863,0.6738621455041478,673.715576171875,0.8567601610719033,179.83515021836726,0.5166530492115606,1.1671877912120558,False,False,False,False,False,1.0,1.0,1.0,75.61886503067484,74.19861963190183,75.6648773006135,75.61886503067484,74.19861963190183,75.6648773006135,70.0,67.0,70.0,81.0,84.0,81.0,12.0,18.0,12.0,12.0,18.0,12.0,-0.1868762778825504,-0.9664573435331256,-0.176174515454586,-0.1868762778825504,-0.9664573435331256,-0.176174515454586,15.90705232063272,10.719160405428298,10.671399205531868
286_2_297,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/286_2_297_synthetic_lollipop.nii.gz,False,,1.0,1529,1529.0,1,1529,1.0,1.0,0.0,14.293424358450563,29.0,11136.0,0.1373024425287356,29.489600631918854,17.72395356653822,15.421340016087823,True,0.9065561489312371,2.725795839440015,2.725795839440015,2.4710869789755288,0.4046802109792927,1077.545654296875,0.5956439957594516,535.1703798011398,0.7047388190300032,1.6788551670448566,False,False,False,False,False,1.0,1.0,1.0,47.542184434270766,47.540876389797255,48.18312622629169,47.542184434270766,47.540876389797255,48.18312622629169,40.0,38.0,36.0,55.0,66.0,59.0,16.0,29.0,24.0,16.0,29.0,24.0,0.0018195369842289,-0.8534044363054338,0.5212461581435089,0.0018195369842289,-0.8534044363054338,0.5212461581435089,31.1995065503023,12.62582289322616,11.446017379170955,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/286_2_297_synthetic_lollipop.nii.gz,False,,1.0,1565,1565.0,1,1565,1.0,1.0,0.0,14.404733897660924,17.0,3757.0,0.4165557625765238,19.499292408081136,12.130682228132123,11.588147327800192,False,0.9941353674567748,1.6100923991888283,1.6100923991888283,1.600649798906946,0.624746275345726,790.771484375,0.8243456534547557,201.8944201738855,0.5052852935303515,1.2130833659510345,False,False,False,False,False,1.0,1.0,1.0,84.65686900958467,85.64984025559106,87.34760383386582,84.65686900958467,85.64984025559106,87.34760383386582,77.0,80.0,79.0,93.0,92.0,95.0,17.0,13.0,17.0,17.0,13.0,17.0,-0.6957928975017068,-0.1783912648096386,0.6957361571930818,-0.6957928975017068,-0.1783912648096386,0.6957361571930818,17.802180448247828,11.121845928075338,11.056620388504813
301_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/301_0_0_synthetic_lollipop.nii.gz,False,,1.0,43,43.0,1,43,1.0,1.0,0.0,4.34666941315382,6.0,144.0,0.2986111111111111,6.652457605967015,3.0966762689608345,2.9821049626724276,True,0.9706806268647762,2.5086606402606435,2.5086606402606435,2.435108282879193,0.4106593563131545,70.4277114868164,0.8427902804620852,188.92690854237833,1.6378537555073582,1.1865348037138252,False,False,False,False,False,1.0,1.0,1.0,47.88372093023256,48.06976744186046,48.13953488372093,47.88372093023256,48.06976744186046,48.13953488372093,45.0,46.0,46.0,50.0,49.0,51.0,6.0,4.0,6.0,6.0,4.0,6.0,-0.6782411681231248,0.2071607760041514,0.705034276293243,-0.6782411681231248,0.2071607760041514,0.705034276293243,7.468420724590057,3.0669768474359755,2.977055008848908,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/301_0_0_synthetic_lollipop.nii.gz,False,,1.0,12,12.0,1,12,1.0,1.0,0.0,2.840496169229977,3.0,27.0,0.4444444444444444,2.333333333333333,2.121320343559643,1.4142135623730951,False,0.9428090415820636,1.224744871391589,1.224744871391589,1.1547005383792517,0.8660254037844385,24.2685546875,1.0444661650655158,99.25885156425,2.0223795572916665,0.9574268975359996,False,False,False,False,False,1.0,1.0,1.0,35.916666666666664,36.083333333333336,36.333333333333336,35.916666666666664,36.083333333333336,36.333333333333336,35.0,35.0,35.0,37.0,37.0,37.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.6666666666666667,0.6666666666666667,-0.3333333333333333,-0.6666666666666666,0.6666666666666666,-0.3333333333333332,2.9541957835039856,2.558408596267325,2.412090756622109
301_1_229,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/301_1_229_synthetic_lollipop.nii.gz,False,,1.0,40,40.0,1,40,1.0,1.0,0.0,4.2431376717882205,7.0,84.0,0.4761904761904761,6.359703122936919,3.1042222259255716,2.6966003251884056,True,0.9272710559199928,2.5282026441574734,2.5282026441574734,2.3443291354276186,0.4265612643241728,69.6833724975586,0.8116989000609661,211.47912318504729,1.7420843124389649,1.2319839289235093,False,False,False,False,False,1.0,1.0,1.0,47.875,47.975,48.025,47.875,47.975,48.025,44.0,47.0,46.0,50.0,49.0,49.0,7.0,3.0,4.0,7.0,3.0,4.0,-0.988647074893468,-0.0473311302329894,0.1426068911920365,-0.988647074893468,-0.0473311302329894,0.1426068911920365,7.267885825742968,3.1001985667926553,2.874724398591474,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/301_1_229_synthetic_lollipop.nii.gz,False,,1.0,14,14.0,1,14,1.0,1.0,0.0,2.9902658734369907,3.0,27.0,0.5185185185185185,2.4494897427831788,2.385790165173904,2.1598754486749576,False,0.9052659592988244,1.2418456016109478,1.2418456016109478,1.1242005498433605,0.8895210024041833,26.95071601867676,1.0423154463081412,99.8745538516107,1.925051144191197,0.9594024568492948,False,False,False,False,False,1.0,1.0,1.0,36.92857142857143,36.642857142857146,36.785714285714285,36.92857142857143,36.642857142857146,36.785714285714285,36.0,36.0,36.0,38.0,38.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8287528845617558,-0.2092719691796759,-0.5190124268707158,-0.8287528845617558,-0.2092719691796759,-0.5190124268707158,3.0549755144648727,2.7174648819470293,2.460028453216644
301_2_614,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/301_2_614_synthetic_lollipop.nii.gz,False,,1.0,46,46.0,1,46,1.0,1.0,0.0,4.445491011401585,6.0,144.0,0.3194444444444444,6.60317415450503,3.0747605045975086,2.8284271247461907,True,0.9785950114430748,2.627139538117442,2.627139538117442,2.5709056463665925,0.3889679893205257,72.90276336669922,0.8516190253792988,183.11179000988517,1.5848426818847656,1.1742339828007182,False,False,False,False,False,1.0,1.0,1.0,47.73913043478261,48.26086956521739,48.04347826086956,47.73913043478261,48.26086956521739,48.04347826086956,45.0,46.0,46.0,50.0,51.0,49.0,6.0,6.0,4.0,6.0,6.0,4.0,-0.6978539529322819,0.6978539529322823,0.1612442890572455,-0.6978539529322819,0.6978539529322823,0.1612442890572455,7.832616791477336,3.0466372044991266,2.9814239699997205,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/301_2_614_synthetic_lollipop.nii.gz,False,,1.0,13,13.0,1,13,1.0,1.0,0.0,2.9173032555927185,3.0,27.0,0.4814814814814814,2.426262835297967,1.883889090598664,1.4142135623730967,False,0.8916090659513188,1.36289043289592,1.36289043289592,1.2151654658683195,0.8229331955919524,25.53650665283203,1.0470117118659443,98.5366411594493,1.964346665602464,0.9550991537791284,False,False,False,False,False,1.0,1.0,1.0,36.69230769230769,36.92307692307692,37.30769230769231,36.69230769230769,36.92307692307692,37.30769230769231,36.0,36.0,36.0,38.0,38.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3250575836718683,0.8880738339771155,-0.3250575836718677,0.3250575836718683,0.8880738339771155,-0.3250575836718677,3.1474606332337,2.5901498369068787,2.309401076758503
304_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/304_0_0_synthetic_lollipop.nii.gz,False,,1.0,542,542.0,1,542,1.0,1.0,0.0,10.11579969977146,21.0,3276.0,0.1654456654456654,20.82161501864535,11.823779545134276,10.709575234601594,True,0.8996377930458814,2.7326739070924777,2.7326739070924777,2.458416722890743,0.4067658630405607,533.94287109375,0.6020818328940661,518.1861537734651,0.985134448512454,1.6609037930828017,False,False,False,False,False,1.0,1.0,1.0,47.88376383763838,47.88191881918819,47.61623616236162,47.88376383763838,47.88191881918819,47.61623616236162,43.0,41.0,41.0,54.0,53.0,61.0,12.0,13.0,21.0,12.0,13.0,21.0,-0.2555426393811227,0.2816156011761549,0.9248732954477183,-0.2555426393811226,0.2816156011761548,0.9248732954477182,22.159652124662134,9.013790021166788,8.109146161621478,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/304_0_0_synthetic_lollipop.nii.gz,False,,1.0,547,547.0,1,547,1.0,1.0,0.0,10.146810929023092,13.0,1170.0,0.4675213675213675,12.386735356780065,8.794011913773694,8.710447101407471,False,0.9900774157628428,1.324418910114561,1.324418910114561,1.3112772519136653,0.7626152276649425,363.9575500488281,0.8887063345545686,161.13042261935405,0.6653702925938357,1.1252310927897382,False,False,False,False,False,1.0,1.0,1.0,65.74771480804388,67.3290676416819,67.03290676416819,65.74771480804388,67.3290676416819,67.03290676416819,60.0,63.0,63.0,72.0,72.0,71.0,13.0,10.0,9.0,13.0,10.0,9.0,-0.968919984866956,0.2465643089755757,0.0200026114498685,-0.968919984866956,0.2465643089755757,0.0200026114498685,10.955838544861374,8.355089306149809,8.272185228700566
304_1_206,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/304_1_206_synthetic_lollipop.nii.gz,False,,1.0,612,612.0,1,612,1.0,1.0,0.0,10.533780553459016,22.0,3432.0,0.1783216783216783,21.363427104157545,12.282606454501202,11.154158640961723,True,0.9070611225276998,2.7335846749351767,2.7335846749351767,2.4795283837712185,0.4033025016148668,560.8308715820312,0.6215649176685771,470.96961729972816,0.9163903130425348,1.6088424098176133,False,False,False,False,False,1.0,1.0,1.0,48.36437908496732,48.5702614379085,48.01960784313726,48.36437908496732,48.5702614379085,48.01960784313726,33.0,43.0,42.0,54.0,54.0,54.0,22.0,12.0,13.0,22.0,12.0,13.0,-0.9970131086923496,-0.0653041994436124,0.0412337559609381,-0.9970131086923496,-0.0653041994436124,0.0412337559609381,23.020675490768944,9.284296014291169,8.421423964602395,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/304_1_206_synthetic_lollipop.nii.gz,False,,1.0,648,648.0,1,648,1.0,1.0,0.0,10.736402747275791,13.0,1430.0,0.4531468531468531,13.414101070935622,9.149205181521587,9.067758999533153,False,0.987023778007352,1.4120282216577689,1.4120282216577689,1.3937054299936535,0.7175117341722301,403.95904541015625,0.8964583658914643,156.98638903126655,0.6233935885959201,1.1155007728725592,False,False,False,False,False,1.0,1.0,1.0,66.79320987654322,65.96141975308642,67.87654320987654,66.79320987654322,65.96141975308642,67.87654320987654,62.0,60.0,63.0,71.0,72.0,73.0,10.0,13.0,11.0,10.0,13.0,11.0,-0.1576316345437081,-0.7639681608597831,0.6257035376147394,-0.1576316345437081,-0.7639681608597831,0.6257035376147394,12.086111484030242,8.671926810305445,8.559397962910925
309_1_177,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/309_1_177_synthetic_lollipop.nii.gz,False,,1.0,40,40.0,1,40,1.0,1.0,0.0,4.2431376717882205,7.0,84.0,0.4761904761904761,6.137615277168285,3.034034032162704,2.260898025401448,True,0.9072966103781446,2.63929587719493,2.63929587719493,2.394624203163972,0.4176020599302047,71.39010620117188,0.792293495816069,227.40190649653755,1.784752655029297,1.2621585375631432,False,False,False,False,False,1.0,1.0,1.0,47.75,48.05,48.05,47.75,48.05,48.05,44.0,47.0,47.0,50.0,50.0,49.0,7.0,4.0,3.0,7.0,4.0,3.0,-0.9976333906446544,-0.0400815493625336,0.055866691968913,-0.9976333906446544,-0.0400815493625336,0.055866691968913,7.470826399199554,3.119832493686688,2.8306134464695263,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/309_1_177_synthetic_lollipop.nii.gz,False,,1.0,43,43.0,1,43,1.0,1.0,0.0,4.34666941315382,5.0,125.0,0.344,4.0,3.535533905932737,2.82842712474619,False,0.9586025865388216,1.2501709869373978,1.2501709869373978,1.198417141693981,0.8344339923129642,62.41202545166016,0.9510313162685212,131.4824898545042,1.4514424523641898,1.0514900854407327,False,False,False,False,False,1.0,1.0,1.0,47.0,47.30232558139535,46.69767441860465,47.0,47.30232558139535,46.69767441860465,45.0,45.0,45.0,49.0,49.0,49.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.7071067811865475,-0.7071067811865476,0.0,0.7071067811865475,-0.7071067811865476,4.49929242622166,3.754362541795623,3.5989416433697494
309_2_546,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/309_2_546_synthetic_lollipop.nii.gz,False,,1.0,149,149.0,1,149,1.0,1.0,0.0,6.577525624953261,13.0,910.0,0.1637362637362637,13.039952057176333,7.617379499781087,6.502365154822723,True,0.8919698472635046,2.709207656701433,2.709207656701433,2.416531539753094,0.4138162418116726,211.14752197265625,0.6437081105897837,424.0191097812706,1.4170974629037332,1.5534991458842604,False,False,False,False,False,1.0,1.0,1.0,47.966442953020135,48.25503355704698,47.785234899328856,47.966442953020135,48.25503355704698,47.785234899328856,45.0,44.0,44.0,51.0,53.0,56.0,7.0,10.0,13.0,7.0,10.0,13.0,-0.0561535915055002,-0.4737577415168464,0.8788631159139006,-0.0561535915055002,-0.4737577415168464,0.8788631159139006,14.093574956844346,5.832150222332433,5.2021021430316745,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/309_2_546_synthetic_lollipop.nii.gz,False,,1.0,159,159.0,1,159,1.0,1.0,0.0,6.721499448528674,7.0,343.0,0.4635568513119533,7.014920047314806,5.808376514075371,5.722085327783408,False,0.997341691826914,1.1650806078555798,1.1650806078555798,1.161983464553413,0.8605974443744184,153.29360961914062,0.9258873629958142,142.48787298238827,0.9641107523216392,1.0800449816750777,False,False,False,False,False,1.0,1.0,1.0,59.64779874213836,60.33962264150944,60.295597484276726,59.64779874213836,60.33962264150944,60.295597484276726,57.0,57.0,57.0,63.0,63.0,63.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.6190722130261224,0.5987837043524774,0.5081413882580952,-0.6190722130261225,0.5987837043524775,0.5081413882580953,6.665974552808948,5.736720664412288,5.7214706929833685
309_3_917,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/309_3_917_synthetic_lollipop.nii.gz,False,,1.0,46,46.0,1,46,1.0,1.0,0.0,4.445491011401585,7.0,140.0,0.3285714285714285,7.103822430476807,3.2705061773582713,2.7196240725878695,True,0.8038521332269927,2.837324509544352,2.837324509544352,2.2807893596544586,0.4384446971251658,75.3901138305664,0.8235215087397034,202.50116859260112,1.6389155180557915,1.214297367327266,False,False,False,False,False,1.0,1.0,1.0,47.78260869565217,48.06521739130435,48.08695652173913,47.78260869565217,48.06521739130435,48.08695652173913,44.0,47.0,46.0,50.0,50.0,50.0,7.0,4.0,5.0,7.0,4.0,5.0,-0.8672632897203245,-0.1630067697751781,0.4704074609431092,-0.8672632897203245,-0.1630067697751781,0.4704074609431092,7.852135669383058,3.442727245348366,2.7674436402919724,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/309_3_917_synthetic_lollipop.nii.gz,False,,1.0,46,46.0,1,46,1.0,1.0,0.0,4.445491011401585,5.0,125.0,0.368,4.1472447485789825,3.9861478997967863,3.5777087639996696,False,0.9457412947513012,1.1573996560822135,1.1573996560822135,1.0946006492879037,0.9135751935197132,65.48309326171875,0.94811312650835,132.70029714582307,1.423545505689538,1.0547264583106613,False,False,False,False,False,1.0,1.0,1.0,45.97826086956522,46.04347826086956,46.45652173913044,45.97826086956522,46.04347826086956,46.45652173913044,44.0,44.0,44.0,48.0,48.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.0619263721465305,0.1238527442930614,0.990366408034848,-0.0619263721465305,0.1238527442930614,0.990366408034848,4.3648274419131265,3.9875980749259385,3.771236166328254
320_1_183,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/320_1_183_synthetic_lollipop.nii.gz,False,,1.0,303,303.0,1,303,1.0,1.0,0.0,8.333254945612431,18.0,1620.0,0.187037037037037,17.29520857807232,9.466611777272558,8.565677958723285,True,0.9256608807366252,2.773730859264947,2.773730859264947,2.5675341501135467,0.3894787533617717,360.9466857910156,0.6044162773486167,512.2051236271584,1.1912431874290943,1.654488863845104,False,False,False,False,False,1.0,1.0,1.0,48.26732673267327,48.01980198019802,48.37293729372937,48.26732673267327,48.01980198019802,48.37293729372937,36.0,44.0,45.0,53.0,53.0,53.0,18.0,10.0,9.0,18.0,10.0,9.0,0.9960284183998436,0.0080351545985559,0.0886725776691056,0.9960284183998436,0.0080351545985559,0.0886725776691056,18.603081178812467,7.245504866211717,6.706880415839041,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/320_1_183_synthetic_lollipop.nii.gz,False,,1.0,322,322.0,1,322,1.0,1.0,0.0,8.503918378444457,10.0,640.0,0.503125,9.994110526485862,7.442743734354115,7.086075890120718,False,0.9913612269778984,1.262713830856032,1.262713830856032,1.2518055326793984,0.7988461257712873,244.58560180664065,0.9288747371499172,141.11751468574687,0.7595826143063373,1.0765714256244254,False,False,False,False,False,1.0,1.0,1.0,67.34472049689441,68.40062111801242,67.86645962732919,67.34472049689441,68.40062111801242,67.86645962732919,63.0,65.0,64.0,72.0,72.0,71.0,10.0,8.0,8.0,10.0,8.0,8.0,-0.8535086907357514,0.4912558293755111,-0.1737544961810257,-0.8535086907357514,0.4912558293755111,-0.1737544961810257,8.87444927626476,7.089319422697908,7.0280764013240455
320_2_225,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/320_2_225_synthetic_lollipop.nii.gz,False,,1.0,429,429.0,1,429,1.0,1.0,0.0,9.357350343322231,17.0,3808.0,0.11265756302521,19.25168225282391,10.829629202873743,9.921214419481624,True,0.8830507336340676,2.762972234911467,2.762972234911467,2.4398446590491307,0.4098621591711193,446.5648193359375,0.6159864323207196,483.88140598677273,1.040943634815705,1.6234123797703062,False,False,False,False,False,1.0,1.0,1.0,48.32867132867133,48.184149184149184,47.95804195804196,48.32867132867133,48.184149184149184,47.95804195804196,42.0,40.0,41.0,55.0,55.0,57.0,14.0,16.0,17.0,14.0,16.0,17.0,-0.4646417946420701,-0.5957263223931374,0.6551474272862132,-0.4646417946420701,-0.5957263223931374,0.6551474272862132,20.195654575880877,8.277434590344631,7.309394687611834,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/320_2_225_synthetic_lollipop.nii.gz,False,,1.0,439,439.0,2,437,0.9954441913439636,0.9954441913439636,0.0045558086560364,9.429499300780527,11.0,990.0,0.4434343434343434,10.321828655324271,8.201558488802387,8.080251821363362,False,0.9830675713148512,1.2586933361379284,1.2586933361379284,1.2373806009873012,0.8081587825137261,306.01568603515625,0.9100419114204804,150.0611227929297,0.7002647277692363,1.0988504896869031,False,True,False,False,False,1.0,1.0,1.0,68.07551487414187,68.8329519450801,69.66361556064074,68.07551487414187,68.8329519450801,69.66361556064074,63.0,65.0,65.0,73.0,73.0,74.0,11.0,9.0,10.0,11.0,9.0,10.0,-0.7916193496990989,-0.1401998919350915,0.5947123636543675,-0.7916193496990989,-0.1401998919350915,0.5947123636543675,9.785743021185734,7.908434165993655,7.774525168466774
333_1_279,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/333_1_279_synthetic_lollipop.nii.gz,False,,1.0,1098,1098.0,1,1098,1.0,1.0,0.0,12.79974269131765,26.0,7800.0,0.1407692307692307,26.575088470715592,15.050798056537763,14.098300464190274,True,0.9366019544544096,2.6898050329323016,2.6898050329323016,2.519276650945701,0.3969393355924662,854.2535400390625,0.6025118099674713,517.0775487884758,0.7780086885601663,1.6597185041966038,False,False,False,False,False,1.0,1.0,1.0,47.7103825136612,47.634790528233154,48.30874316939891,47.7103825136612,47.634790528233154,48.30874316939891,41.0,39.0,32.0,55.0,58.0,57.0,15.0,20.0,26.0,15.0,20.0,26.0,0.0656674590509235,-0.5053993333123278,0.8603832278172617,0.0656674590509235,-0.5053993333123278,0.8603832278172617,27.84821484674837,11.05405189870455,10.353246612967158,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/333_1_279_synthetic_lollipop.nii.gz,False,,1.0,1063,1063.0,1,1063,1.0,1.0,0.0,12.662269346205544,16.0,2304.0,0.4613715277777778,16.571860487991014,10.64577842964102,9.962499751964652,False,0.9979420585133384,1.548975354249308,1.548975354249308,1.5457876536059818,0.6469193861570963,590.5817260742188,0.8528898827716478,182.2944662317416,0.5555801750463017,1.17248430330805,False,False,False,False,False,1.0,1.0,1.0,73.48165569143933,75.35371589840075,74.53809971777987,73.48165569143933,75.35371589840075,74.53809971777987,68.0,67.0,69.0,79.0,82.0,80.0,12.0,16.0,12.0,12.0,16.0,12.0,-0.3298688555311788,0.8852972406867604,0.3277732963237833,-0.3298688555311787,0.8852972406867603,0.3277732963237832,15.255508485600412,9.869084185018991,9.848774187239286
