case_id,seg_path,failed,failure_reason,voxel_volume_mm3,mask_voxel_count,volume_mm3,connected_component_count,largest_component_voxel_count,largest_component_fraction,component_volume_fraction_largest,component_volume_fraction_second_largest,equivalent_sphere_diameter_mm,max_diameter_bbox_mm,bbox_volume_mm3,bbox_fill_fraction,principal_axis_length_major_mm,principal_axis_length_minor1_mm,principal_axis_length_minor2_mm,principal_axis_sign_aligned,flatness,aspect_ratio_major_to_minor2,elongation_legacy_major_to_minor2,elongation,secondary_axis_ratio,surface_area_mm2,sphericity,compactness,surface_to_volume_ratio,roughness_index,empty_mask,multiple_components,tiny_component_fraction,surface_area_failed,principal_axis_failed,voxel_spacing_mm_x,voxel_spacing_mm_y,voxel_spacing_mm_z,centroid_vox_x,centroid_vox_y,centroid_vox_z,centroid_mm_x,centroid_mm_y,centroid_mm_z,bounding_box_min_vox_x,bounding_box_min_vox_y,bounding_box_min_vox_z,bounding_box_max_vox_x,bounding_box_max_vox_y,bounding_box_max_vox_z,bounding_box_size_vox_x,bounding_box_size_vox_y,bounding_box_size_vox_z,bounding_box_size_mm_x,bounding_box_size_mm_y,bounding_box_size_mm_z,principal_axis_vector_vox_x,principal_axis_vector_vox_y,principal_axis_vector_vox_z,principal_axis_vector_mm_x,principal_axis_vector_mm_y,principal_axis_vector_mm_z,principal_axis_lengths_mm_x,principal_axis_lengths_mm_y,principal_axis_lengths_mm_z
137_1_571,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/137_1_571_synthetic_lollipop.nii.gz,False,,1.0,117,117.0,1,117,1.0,1.0,0.0,6.068235308895068,6.0,180.0,0.65,5.554676701055287,5.325377957958692,4.000000000000105,False,0.9975773381430886,1.1983249623405108,1.1983249623405108,1.1954218261620637,0.8365247966155419,121.53224182128906,0.9518821653655178,131.1302242255104,1.0387371095836673,1.0505502008392027,False,False,False,False,False,1.0,1.0,1.0,56.2991452991453,57.0,56.82051282051282,56.2991452991453,57.0,56.82051282051282,54.0,55.0,54.0,59.0,59.0,59.0,6.0,5.0,6.0,6.0,5.0,6.0,-0.9733560943531003,-1.3418127566757658e-16,-0.2292987430965955,-0.9733560943531003,-1.3418127566757658e-16,-0.2292987430965955,6.1345456613936165,5.13169956172605,5.119267188936727
137_2_2111,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/137_2_2111_synthetic_lollipop.nii.gz,False,,1.0,170,170.0,1,170,1.0,1.0,0.0,6.873059437985092,8.0,392.0,0.4336734693877551,7.13974096211566,5.908631555690711,5.86067356296059,False,0.9865506455076852,1.1950401354801596,1.1950401354801596,1.1789676170655432,0.8481997177233803,162.01812744140625,0.9159809965722189,147.16108544720976,0.9530478084788603,1.0917257058194403,False,False,False,False,False,1.0,1.0,1.0,56.81764705882353,57.68235294117647,56.870588235294115,56.81764705882353,57.68235294117647,56.870588235294115,54.0,54.0,54.0,60.0,61.0,60.0,7.0,8.0,7.0,7.0,8.0,7.0,0.15907880171032956,-0.9787143275276393,0.12966186771185437,0.15907880171032956,-0.9787143275276393,0.12966186771185437,6.929834112626554,5.877883338199695,5.798829601519777
140_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/140_0_0_synthetic_lollipop.nii.gz,False,,1.0,96,96.0,1,96,1.0,1.0,0.0,5.680992338459954,6.0,150.0,0.64,5.456853679975996,4.775096068541343,4.53672098068807,False,0.9762580311044179,1.206307412657467,1.206307412657467,1.1776672995876434,0.8491362546537098,104.3087158203125,0.9720255511457386,123.1457221856129,1.0865491231282551,1.0287795406420002,False,False,False,False,False,1.0,1.0,1.0,54.625,54.96875,54.9375,54.625,54.96875,54.9375,52.0,53.0,53.0,57.0,57.0,57.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.9781989281439509,-0.10208011534742693,-0.1808494042806933,-0.9781989281439509,-0.10208011534742693,-0.1808494042806933,5.702823625268759,4.842474294111406,4.727504420042957
140_2_780,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/140_2_780_synthetic_lollipop.nii.gz,False,,1.0,94,94.0,1,94,1.0,1.0,0.0,5.641263819521384,6.0,150.0,0.6266666666666667,5.298571194508574,4.51827397175504,4.0,False,0.9909134664218702,1.178748202246088,1.178748202246088,1.1680374671262188,0.8561369203852255,103.18910217285156,0.9688774760837785,124.35000128381506,1.0977564060941656,1.0321222493911402,False,False,False,False,False,1.0,1.0,1.0,53.670212765957444,53.93617021276596,54.0,53.670212765957444,53.93617021276596,54.0,51.0,52.0,52.0,56.0,56.0,56.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.9798808057165201,-0.19958358296298662,-1.3266710305358678e-17,-0.9798808057165201,-0.19958358296298662,-1.3266710305358678e-17,5.608254197877702,4.801433477708529,4.757805091190174
169_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/169_0_0_synthetic_lollipop.nii.gz,False,,1.0,265,265.0,1,265,1.0,1.0,0.0,7.96921879486843,9.0,504.0,0.5257936507936508,9.431996351302566,7.202120657983827,6.000000000000011,False,0.9875130003157081,1.2419103421800153,1.2419103421800153,1.2264026081292945,0.8153929169519298,219.01931762695312,0.91095925450448,149.60824098681755,0.8264879910451062,1.097743938661619,False,False,False,False,False,1.0,1.0,1.0,65.64528301886793,66.0,65.35849056603773,65.64528301886793,66.0,65.35849056603773,62.0,63.0,62.0,69.0,69.0,70.0,8.0,7.0,9.0,8.0,7.0,9.0,-0.5124935780276145,-2.2204460492503136e-16,-0.8586910576455618,-0.5124935780276145,-2.2204460492503136e-16,-0.8586910576455618,8.224188312392501,6.705944897603691,6.6222077657844345
169_1_184,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/169_1_184_synthetic_lollipop.nii.gz,False,,1.0,461,461.0,1,461,1.0,1.0,0.0,9.584455258019704,10.0,900.0,0.5122222222222222,11.513789107390426,8.424076920425982,8.236457990261481,False,0.9844228317954586,1.3027123763684516,1.3027123763684516,1.2824198065596224,0.779775854119661,321.20782470703125,0.8984597483046813,155.9396294903827,0.6967631772386795,1.113015916279963,False,False,False,False,False,1.0,1.0,1.0,70.24295010845987,71.13665943600867,71.68763557483732,70.24295010845987,71.13665943600867,71.68763557483732,66.0,67.0,67.0,75.0,75.0,76.0,10.0,9.0,10.0,10.0,9.0,10.0,-0.7274596024078169,0.11692483556068417,0.6761147163712441,-0.7274596024078169,0.11692483556068417,0.6761147163712441,10.204446089411208,7.957180665188659,7.833230323533091
170_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/170_0_0_synthetic_lollipop.nii.gz,False,,1.0,132,132.0,1,132,1.0,1.0,0.0,6.317206927705878,6.0,216.0,0.6111111111111112,6.1952490752550124,5.6741030218462924,5.51018431611741,False,0.9897722398313513,1.1393920752682298,1.1393920752682298,1.1277386463843275,0.886730274967632,132.8062744140625,0.9440206294347359,134.43362783356673,1.0061081395004734,1.0592988848122775,False,False,False,False,False,1.0,1.0,1.0,57.734848484848484,57.45454545454545,57.765151515151516,57.734848484848484,57.45454545454545,57.765151515151516,55.0,55.0,55.0,60.0,60.0,60.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.4682118828639641,-0.7823219101142431,-0.41079199322793974,-0.46821188286396404,-0.782321910114243,-0.4107919932279397,6.159571851923396,5.46187884193892,5.406016055073352
170_1_176,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/170_1_176_synthetic_lollipop.nii.gz,False,,1.0,20,20.0,1,20,1.0,1.0,0.0,3.3677806019212593,3.0,27.0,0.7407407407407407,2.886751345948129,2.7351411351255264,2.7289110100209975,False,0.9999999999999999,1.1335784048754634,1.1335784048754634,1.1335784048754631,0.882162182782462,35.53990173339844,1.002585068248077,112.22475776468144,1.7769950866699218,0.997421597099392,False,False,False,False,False,1.0,1.0,1.0,38.95,38.95,39.05,38.95,38.95,39.05,38.0,38.0,38.0,40.0,40.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.577350269189626,-0.5773502691896261,0.5773502691896254,-0.577350269189626,-0.5773502691896261,0.5773502691896254,3.2895368414989585,2.901905000440047,2.9019050004400464
170_2_382,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/170_2_382_synthetic_lollipop.nii.gz,False,,1.0,78,78.0,1,78,1.0,1.0,0.0,5.301091821273772,6.0,150.0,0.52,5.447589959896714,4.450313074641911,4.108812499269055,False,0.9093789123212797,1.2633394942682925,1.2633394942682925,1.1488542951902154,0.8704323987703161,93.14808654785156,0.9477779229585929,132.84114452172003,1.1942062377929688,1.0550994866797385,False,False,False,False,False,1.0,1.0,1.0,51.48717948717949,52.11538461538461,52.14102564102564,51.48717948717949,52.11538461538461,52.14102564102564,49.0,50.0,50.0,54.0,54.0,54.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.910089279352023,0.2722260791116295,0.31245874201248475,-0.910089279352023,0.2722260791116295,0.31245874201248475,5.402545381289456,4.702550535701273,4.276400291291875
170_3_732,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/170_3_732_synthetic_lollipop.nii.gz,False,,1.0,69,69.0,1,69,1.0,1.0,0.0,5.08881687589421,6.0,150.0,0.46,4.879983311457265,4.502837542171855,4.101379404266147,False,0.9442298273194496,1.1343504807672264,1.1343504807672264,1.071087558574573,0.9336304879974726,86.32511901855469,0.9424239893329317,135.11805216605975,1.2510886814283289,1.061093532548786,False,False,False,False,False,1.0,1.0,1.0,49.94202898550725,50.10144927536232,50.289855072463766,49.94202898550725,50.10144927536232,50.289855072463766,48.0,48.0,48.0,52.0,52.0,53.0,5.0,5.0,6.0,5.0,5.0,6.0,-0.25470734505430764,0.3235364990004611,0.9112893624913607,-0.25470734505430764,0.3235364990004611,0.9112893624913607,4.899718630568664,4.57452669610813,4.319404552334392
190_1_150,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/190_1_150_synthetic_lollipop.nii.gz,False,,1.0,132,132.0,1,132,1.0,1.0,0.0,6.317206927705878,6.0,216.0,0.6111111111111112,6.405718225284279,5.580263271745643,5.086117244754343,False,0.9693266502813069,1.1883404305350762,1.1883404305350762,1.1518900489244115,0.8681384138475366,133.24578857421875,0.940906756654546,135.77274916861313,1.00943779222893,1.062804569026121,False,False,False,False,False,1.0,1.0,1.0,58.38636363636363,58.666666666666664,58.95454545454545,58.38636363636363,58.666666666666664,58.95454545454545,56.0,56.0,56.0,61.0,61.0,61.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.8290461799258049,-0.5585646690359445,-0.026228649511477263,-0.8290461799258049,-0.5585646690359445,-0.026228649511477263,6.293554811460259,5.463676691483642,5.296087425575893
190_2_1367,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/190_2_1367_synthetic_lollipop.nii.gz,False,,1.0,82,82.0,1,82,1.0,1.0,0.0,5.390202444799826,6.0,150.0,0.5466666666666666,5.34332302382086,4.628841500467855,4.0,False,0.9877537775926716,1.1514811518878834,1.1514811518878834,1.1373798576040175,0.8792137414026134,95.98196411132812,0.9509778318819757,131.5046754057998,1.170511757455221,1.0515492227836793,False,False,False,False,False,1.0,1.0,1.0,51.0,50.426829268292686,50.926829268292686,51.0,50.426829268292686,50.926829268292686,49.0,48.0,49.0,53.0,53.0,53.0,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.9674694386466954,0.25298791529369147,0.0,0.9674694386466954,0.25298791529369147,5.30175137060267,4.661372658534007,4.60428845223416
199_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/199_0_0_synthetic_lollipop.nii.gz,False,,1.0,189,189.0,1,189,1.0,1.0,0.0,7.1201267897377285,8.0,392.0,0.48214285714285715,7.244179267971002,6.227236771229576,6.176050846461493,False,0.9776476483267614,1.1924081331242664,1.1924081331242664,1.1657550071946428,0.8578131715740791,172.94900512695312,0.9208889444195772,144.8206845510689,0.9150741012008102,1.0859072704258441,False,False,False,False,False,1.0,1.0,1.0,62.3968253968254,63.05820105820106,62.904761904761905,62.3968253968254,63.05820105820106,62.904761904761905,59.0,60.0,60.0,66.0,66.0,66.0,8.0,7.0,7.0,8.0,7.0,7.0,-0.9893131676049872,0.0907626273721799,-0.1141122336819558,-0.9893131676049872,0.0907626273721799,-0.1141122336819558,7.127288689066422,6.113882115092128,5.977222471966865
199_2_292,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/199_2_292_synthetic_lollipop.nii.gz,False,,1.0,301,301.0,1,301,1.0,1.0,0.0,8.314879461624903,9.0,576.0,0.5225694444444444,8.661551053987287,7.393320770245884,7.308155591652516,False,0.9918521373609198,1.1977561665004235,1.1977561665004235,1.1879970137806668,0.8417529576253837,236.3719482421875,0.9188949260106589,145.7655223226935,0.7852888645919851,1.08826370860644,False,False,False,False,False,1.0,1.0,1.0,64.6046511627907,64.59800664451828,64.16611295681064,64.6046511627907,64.59800664451828,64.16611295681064,61.0,61.0,60.0,68.0,68.0,68.0,8.0,8.0,9.0,8.0,8.0,9.0,-0.43599877746922355,-0.4444904289867693,-0.7825172998627572,-0.43599877746922355,-0.4444904289867693,-0.7825172998627572,8.383358335960496,7.056716674128163,6.99921951598446
200_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/200_0_0_synthetic_lollipop.nii.gz,False,,1.0,307,307.0,1,307,1.0,1.0,0.0,8.369764743424398,10.0,640.0,0.4796875,9.845173841411443,7.370394192121818,7.1871612980291335,False,0.9666062791938919,1.227105404042914,1.227105404042914,1.1861277887806383,0.8430794805237796,242.33094787597656,0.9081707155912452,150.99059349924326,0.789351621745852,1.101114562308884,False,False,False,False,False,1.0,1.0,1.0,63.08794788273616,63.52117263843648,63.93811074918567,63.08794788273616,63.52117263843648,63.93811074918567,59.0,60.0,60.0,68.0,67.0,67.0,10.0,8.0,8.0,10.0,8.0,8.0,-0.876167345166421,-0.4805479580406214,-0.03747590275116757,-0.8761673451664209,-0.48054795804062134,-0.037475902751167564,8.512278093343316,7.176526993009832,6.9368760542477625
200_1_45,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/200_1_45_synthetic_lollipop.nii.gz,False,,1.0,311,311.0,1,311,1.0,1.0,0.0,8.405958770938247,10.0,560.0,0.5553571428571429,9.56876849882546,7.269936902174989,6.474920099310124,False,0.9769785904272457,1.2553366602943414,1.2553366602943414,1.2264370408860117,0.8153700244389003,240.68609619140625,0.9223024895048592,144.15583657104514,0.7739102771427854,1.0842429803446079,False,False,False,False,False,1.0,1.0,1.0,64.41479099678456,65.26366559485531,64.95176848874598,64.41479099678456,65.26366559485531,64.95176848874598,60.0,62.0,62.0,69.0,69.0,68.0,10.0,8.0,7.0,10.0,8.0,7.0,-0.9133780933945601,0.40041011191357995,-0.07356766126684054,-0.9133780933945601,0.40041011191357995,-0.07356766126684054,8.702701676672065,7.095922078792561,6.9325639503203265
206_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/206_0_0_synthetic_lollipop.nii.gz,False,,1.0,160,160.0,1,160,1.0,1.0,0.0,6.7355612038425186,7.0,343.0,0.46647230320699706,7.057291245678623,6.103375715050392,5.989529215602435,False,0.9568426239259608,1.1625442839096334,1.1625442839096334,1.1123719230462208,0.8989798998715365,154.459716796875,0.9227460866516395,143.94803385487475,0.9653732299804687,1.0837217458474315,False,False,False,False,False,1.0,1.0,1.0,58.575,58.7125,58.7625,58.575,58.7125,58.7625,56.0,56.0,56.0,62.0,62.0,62.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.7487976287135656,-0.5220115501830617,-0.40841896712618286,-0.7487976287135656,-0.5220115501830617,-0.40841896712618286,6.587554785187943,5.922079341186518,5.666497935918633
206_1_356,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/206_1_356_synthetic_lollipop.nii.gz,False,,1.0,424,424.0,1,424,1.0,1.0,0.0,9.320854846357859,11.0,990.0,0.42828282828282827,11.367021232057994,8.147498479405044,7.823963258759127,False,0.9924818573983358,1.2970965102366498,1.2970965102366498,1.2873447537045697,0.7767926945150608,304.2818298339844,0.896985335440876,156.7098679389026,0.7176458250801518,1.1148454277778035,False,False,False,False,False,1.0,1.0,1.0,64.77122641509433,65.37735849056604,65.66981132075472,64.77122641509433,65.37735849056604,65.66981132075472,60.0,61.0,62.0,70.0,70.0,70.0,11.0,10.0,9.0,11.0,10.0,9.0,-0.8711083009516886,-0.4437690809655209,-0.21033147836707522,-0.8711083009516886,-0.4437690809655209,-0.21033147836707522,9.927311679691853,7.7114631889586684,7.653487309036593
207_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/207_0_0_synthetic_lollipop.nii.gz,False,,1.0,47,47.0,1,47,1.0,1.0,0.0,4.477474060769193,5.0,125.0,0.376,3.972178623225992,3.781347400285273,3.7012990378937274,False,0.975305142599318,1.1413196968492574,1.1413196968492574,1.1131349696869755,0.8983636551111227,65.29033660888672,0.9646441216273867,125.99433163613575,1.3891560980614195,1.036651732571559,False,False,False,False,False,1.0,1.0,1.0,45.702127659574465,46.361702127659576,45.87234042553192,45.702127659574465,46.361702127659576,45.87234042553192,44.0,44.0,44.0,48.0,48.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.6559709716142255,0.702180572725285,-0.2768474809108434,-0.6559709716142255,0.702180572725285,-0.2768474809108434,4.378525034789894,3.9335077542494052,3.836370341173739
207_1_291,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/207_1_291_synthetic_lollipop.nii.gz,False,,1.0,66,66.0,1,66,1.0,1.0,0.0,5.013970461270554,5.0,125.0,0.528,4.46568690505706,4.242640687119289,3.554250855917772,False,0.9212934470667027,1.161870641242168,1.161870641242168,1.0704238081155972,0.9342094153907384,83.74139404296875,0.9431336244618376,134.81328393505424,1.2688090006510417,1.0602951417097561,False,False,False,False,False,1.0,1.0,1.0,48.89393939393939,49.10606060606061,48.78787878787879,48.89393939393939,49.10606060606061,48.78787878787879,47.0,47.0,47.0,51.0,51.0,51.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4297886633825483,-0.42978866338254684,0.7940802287273538,0.4297886633825483,-0.42978866338254684,0.7940802287273538,4.867418809484545,4.5471884804704406,4.189294949634614
207_2_651,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/207_2_651_synthetic_lollipop.nii.gz,False,,1.0,114,114.0,1,114,1.0,1.0,0.0,6.015920332305007,6.0,216.0,0.5277777777777778,6.065049138988222,5.360733327259506,4.939296752378375,False,0.9416503554415662,1.1835077647239167,1.1835077647239167,1.1144505073201296,0.8973031942034432,118.94366455078125,0.9559005484266437,129.4834436701156,1.043365478515625,1.046133932704549,False,False,False,False,False,1.0,1.0,1.0,55.53508771929825,56.175438596491226,56.39473684210526,55.53508771929825,56.175438596491226,56.39473684210526,53.0,54.0,54.0,58.0,59.0,59.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.7570031070827413,0.21390886563172973,0.6174052907703517,-0.7570031070827413,0.21390886563172973,0.6174052907703517,5.913233643169775,5.305963436087502,4.99636235555175
207_3_1194,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/207_3_1194_synthetic_lollipop.nii.gz,False,,1.0,92,92.0,1,92,1.0,1.0,0.0,5.600967702383306,6.0,150.0,0.6133333333333333,5.589718554344666,4.570519543219097,4.440010318437134,False,0.9697962541139301,1.21856792851311,1.21856792851311,1.1817626124553853,0.8461936343732085,100.74618530273438,0.9782444633649006,120.81202886392025,1.0950672315514607,1.0222393659763391,False,False,False,False,False,1.0,1.0,1.0,52.70652173913044,53.09782608695652,53.03260869565217,52.70652173913044,53.09782608695652,53.03260869565217,50.0,51.0,51.0,55.0,55.0,55.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.9412408261744684,0.3116833141214262,0.13007389761473617,-0.9412408261744682,0.31168331412142614,0.13007389761473614,5.651722651556306,4.782451730989817,4.638003774194606
207_4_1986,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/207_4_1986_synthetic_lollipop.nii.gz,False,,1.0,65,65.0,1,65,1.0,1.0,0.0,4.988518396225169,5.0,125.0,0.52,4.976006978575137,4.305169614989328,4.130187540322716,False,0.9499453638434144,1.1392986431548895,1.1392986431548895,1.08227146409808,0.9239825987959116,81.93414306640625,0.9541751746047994,130.1871243988874,1.2605252779447116,1.0480255896556734,False,False,False,False,False,1.0,1.0,1.0,47.98461538461538,47.86153846153846,48.184615384615384,47.98461538461538,47.86153846153846,48.184615384615384,46.0,46.0,46.0,50.0,50.0,50.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.04143564206162833,-0.6680338299031273,0.7429763722164388,-0.04143564206162833,-0.6680338299031273,0.7429763722164388,4.826528270799422,4.459628134815187,4.23640307113334
210_1_162,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/210_1_162_synthetic_lollipop.nii.gz,False,,1.0,374,374.0,1,374,1.0,1.0,0.0,8.939042318744612,10.0,640.0,0.584375,9.36503477270102,7.574682699445356,7.565137622210154,False,0.9926846425836914,1.2852993481253219,1.2852993481253219,1.2758969240068367,0.7837623723236139,270.79302978515625,0.9270312575147542,141.9610620742775,0.7240455341849098,1.0787122784628267,False,False,False,False,False,1.0,1.0,1.0,66.7807486631016,68.10695187165776,67.8529411764706,66.7807486631016,68.10695187165776,67.8529411764706,62.0,65.0,64.0,71.0,72.0,71.0,10.0,8.0,8.0,10.0,8.0,8.0,-0.9928911941353405,0.06851914930743622,-0.09732524228936142,-0.9928911941353405,0.06851914930743622,-0.09732524228936142,9.453805868611562,7.409537315069901,7.355333901320689
